day,time_ms,src,dst,relation
4,71196694,5208994,2209321,5
4,71199630,5208994,4123191,5
4,71205551,5208994,2120286,5
4,71210445,5208994,3561313,5
4,71216988,5208994,3710837,5
4,71222736,5208994,4280742,5
4,71228588,5208994,2576174,5
4,71234514,5208994,5050403,5
4,71243256,5208994,5460238,5
4,71248652,5208994,1507850,5
4,71254393,5208994,3294029,5
4,71265848,5208994,353285,5
4,71273197,5208994,2720238,5
4,71284228,5208994,2990813,5
4,71293907,5208994,3386738,5
4,71300872,5208994,1656430,5
4,71306916,5208994,4448756,5
4,71316072,5208994,998303,5
4,71336601,5208994,3843990,5
4,71346103,5208994,304435,5
4,71352937,5208994,46633,5
4,71361907,5208994,2742949,5
4,71369819,5208994,4792700,5
4,71375377,5208994,2875209,5
4,71384176,5208994,4272419,5
4,71389747,5208994,2411707,5
4,71395913,5208994,483089,5
4,71402971,5208994,1943127,5
4,71409781,5208994,5206064,5
4,71415744,5208994,3263177,5
4,71423646,5208994,962797,5
4,71430197,5208994,4860058,5
4,71447389,5208994,5495311,5
4,71475461,5208994,3850884,5
4,71487839,5208994,746673,5
4,71497168,5208994,1209994,5
4,71532255,5208994,4375711,5
4,71536729,5208994,3857501,5
4,71542560,5208994,1029892,5
4,71549766,5208994,2809279,5
4,71561330,5208994,2117231,5
4,71566350,5208994,4129026,5
4,71573516,5208994,5061996,5
4,71592844,5208994,2390165,5
4,71604849,5208994,3143319,5
4,71619428,5208994,3448349,5
4,71643475,5208994,4668494,5
4,71650425,5208994,4213900,5
4,71660636,5208994,294783,5
4,71675751,5208994,1425628,5
4,71682595,5208994,5493154,5
4,71697873,5208994,2832064,5
4,71708833,5208994,972510,5
4,71722493,5208994,3625502,5
4,71727747,5208994,3971288,5
4,71735200,5208994,507095,5
4,71738729,5208994,3664494,5
4,71743806,5208994,1532,5
4,71754537,5208994,4632349,5
4,71760421,5208994,450652,5
4,71764633,5208994,2227,5
4,71773646,5208994,3847856,5
4,71780035,5208994,2927989,5
4,71786422,5208994,2032916,5
4,71791122,5208994,1371801,5
4,71809721,5208994,4172353,5
4,71815383,5208994,2363463,5
4,71823584,5208994,1745031,5
4,71831617,5208994,1288433,5
4,71838504,5208994,2023473,5
4,71847124,5208994,1242179,5
4,71857671,5208994,3388958,5
4,71862695,5208994,1730379,5
4,71867889,5208994,1161638,5
4,71876525,5208994,3943300,5
4,71891991,5208994,5237803,5
4,71897887,5208994,2520040,5
4,71903779,5208994,3906198,5
4,71907657,5208994,4353824,5
4,71911457,5208994,4167404,5
4,71927391,5208994,1032783,5
4,71937145,5208994,4802411,5
4,71946026,5208994,5026816,5
4,71949887,5208994,717201,5
4,71972276,5208994,5361117,5
4,71991107,5208994,4871236,5
4,71995939,5208994,3312681,5
4,72008607,5208994,3192972,5
4,72012830,5208994,5091419,5
4,72021439,5208994,2532376,5
4,72027398,5208994,578862,5
4,72031322,5208994,939352,5
4,72037384,5208994,160073,5
4,72048478,5208994,3923480,5
4,72054375,5208994,2104967,5
4,72082886,5208994,4090919,5
4,72097914,5208994,2437828,5
4,72108733,5208994,407384,5
4,72114743,5208994,1163682,5
4,72121894,5208994,4267365,5
4,72136034,5208994,2798310,5
4,72141108,5208994,1068926,5
4,72146229,5208994,361975,5
4,72151039,5208994,1300129,5
4,72162070,5208994,1655612,5
4,72167896,5208994,851932,5
4,72173280,5208994,2427282,5
4,72178184,5208994,3291297,5
4,72188971,5208994,3445528,5
4,72193876,5208994,4428676,5
4,72196722,5208994,3274693,5
4,72199586,5208994,1230469,5
4,72209667,5208994,3499791,5
4,72214473,5208994,3786799,5
4,72218510,5208994,1199844,5
4,72225157,5208994,5157669,5
4,72235106,5208994,2245922,5
4,72241748,5208994,324701,5
4,72244531,5208994,5236244,5
4,72257054,5208994,4235060,5
4,72260240,5208994,815950,5
4,72266360,5208994,5457129,5
4,72271196,5208994,3848652,5
4,72289635,5208994,5321037,5
4,72295023,5208994,508648,5
4,72300877,5208994,4310775,5
4,72306865,5208994,5308127,5
4,72309686,5208994,597161,5
4,72315476,5208994,3382606,5
4,72318407,5208994,3193581,5
4,72324463,5208994,816271,5
4,72333257,5208994,3048407,5
4,72347455,5208994,3300711,5
4,72353575,5208994,4302243,5
4,72357284,5208994,284830,5
4,72361522,5208994,449808,5
4,72367380,5208994,4394758,5
4,72373617,5208994,438426,5
4,72378650,5208994,1538609,5
4,72381553,5208994,258784,5
4,72385045,5208994,1910159,5
4,72388859,5208994,3346469,5
4,72394726,5208994,4542242,5
4,72403571,5208994,3548455,5
4,72408441,5208994,3875720,5
4,72421208,5208994,2055456,5
4,72425554,5208994,5295423,5
4,72447778,5208994,2412843,5
4,72453770,5208994,3763080,5
4,72469222,5208994,5281901,5
4,72478304,5208994,708634,5
4,72482302,5208994,5162037,5
4,72485158,5208994,5192464,5
4,72489054,5208994,3482327,5
4,72492013,5208994,3690869,5
4,72496071,5208994,3195746,5
4,72514799,5208994,1956451,5
4,72528676,5208994,4238970,5
4,72606807,5208994,636738,5
4,72626804,5208994,4871158,5
4,72636340,5208994,559926,5
4,72643741,5208994,2779394,5
4,72659626,5208994,3439246,5
4,72678852,5208994,3095337,5
4,72709623,5208994,1192529,5
4,72730686,5208994,3627951,5
4,72747182,5208994,2414789,5
4,72753992,5208994,3985064,5
4,72769873,5208994,3105164,5
4,72786140,5208994,5075817,5
4,72793673,5208994,3095369,5
4,72810003,5208994,708979,5
4,72823172,5208994,5108669,5
4,72825988,5208994,4699732,5
4,72836562,5208994,3841267,5
4,72842490,5208994,369172,5
4,72851258,5208994,4983477,5
4,72870145,5208994,4097198,5
4,72878247,5208994,1457993,5
4,72896267,5208994,5038349,5
4,72909982,5208994,4754532,5
4,72917244,5208994,4647368,5
4,72936043,5208994,4854678,5
4,72944795,5208994,2903199,5
4,72971856,5208994,3924351,5
4,72998982,5208994,2845763,5
4,73007537,5208994,2541799,5
4,73015314,5208994,3844215,5
4,73032707,5208994,3017685,5
4,73051526,5208994,3280947,5
4,73065373,5208994,3065909,5
4,73079696,5208994,1147150,5
4,73086403,5208994,4050441,5
4,73091420,5208994,2941381,5
4,73105445,5208994,2803770,5
4,73118610,5208994,1206583,5
4,73134664,5208994,4675647,5
4,73147938,5208994,2088660,5
4,73163566,5208994,1163613,5
4,73172458,5208994,4620127,5
4,73181581,5208994,4599620,5
4,73194001,5208994,438790,5
4,73203509,5208994,1505330,5
4,73212724,5208994,2838694,5
4,73221203,5208994,1815906,5
4,73228780,5208994,2806654,5
4,73247130,5208994,1285171,5
4,73268195,5208994,623519,5
4,73271254,5208994,2346498,5
4,73289392,5208994,2017144,5
4,73296417,5208994,3015072,5
4,73322509,5208994,894602,5
4,73341056,5208994,4838657,5
4,73347051,5208994,4420777,5
4,73352797,5208994,259051,5
4,73359809,5208994,5139019,5
4,73367502,5208994,2401215,5
4,73373884,5208994,3104331,5
4,73394685,5208994,606248,5
4,73398050,5208994,708117,5
4,73402413,5208994,2835517,5
4,73405833,5208994,4533766,5
4,73412195,5208994,555174,5
4,73417058,5208994,4300885,5
4,73420927,5208994,4842161,5
4,73425048,5208994,5273844,5
4,73430813,5208994,5489098,5
4,73434278,5208994,1140148,5
4,73437281,5208994,2634979,5
4,73451063,5208994,1588270,5
4,73454708,5208994,858901,5
4,73459254,5208994,1245313,5
4,73464769,5208994,4163602,5
4,73470413,5208994,3445712,5
4,73480048,5208994,2945774,5
4,73485996,5208994,4211866,5
4,73496736,5208994,1292907,5
4,73501577,5208994,5132472,5
4,73506448,5208994,2166940,5
4,73512474,5208994,448479,5
4,73517503,5208994,2239464,5
4,73531220,5208994,2041710,5
4,73536517,5208994,304764,5
4,73542525,5208994,5069231,5
4,73549242,5208994,1256851,5
4,73562990,5208994,304418,5
4,73613843,5208994,3058169,5
4,73619300,5208994,190030,5
4,73650786,5208994,4040373,5
4,73657167,5208994,4050994,5
4,73664371,5208994,4082750,5
4,73680373,5208994,3451198,5
4,73695015,5208994,47398,5
4,73703749,5208994,2807022,5
4,73718194,5208994,3279262,5
4,73729674,5208994,3163791,5
4,73737087,5208994,5162894,5
4,73742118,5208994,1643741,5
4,73745798,5208994,1509333,5
4,73750997,5208994,2447808,5
4,73757178,5208994,4503242,5
4,73762266,5208994,2421823,5
4,73777853,5208994,2104941,5
4,73785940,5208994,5556739,5
4,73789717,5208994,2114279,5
4,73797594,5208994,3954398,5
4,73811947,5208994,4430852,5
4,73816143,5208994,5572196,5
4,73820620,5208994,4642860,5
4,73831045,5208994,2357583,5
4,73835977,5208994,2319328,5
4,73847109,5208994,5220947,5
4,73850025,5208994,3411613,5
4,73853948,5208994,3863596,5
4,73858053,5208994,4660161,5
4,73867845,5208994,4786352,5
4,73870883,5208994,192084,5
4,73886222,5208994,556344,5
4,73893658,5208994,5416463,5
4,73898976,5208994,4804181,5
4,73903509,5208994,2985580,5
4,73910751,5208994,9288,5
4,73914678,5208994,3767998,5
4,73918611,5208994,965947,5
4,73921984,5208994,1931749,5
4,73935663,5208994,4639975,5
4,73940324,5208994,1643343,5
4,73945521,5208994,1929807,5
4,73955401,5208994,3201062,5
4,73960513,5208994,1414154,5
4,73984488,5208994,136068,5
4,73999159,5208994,4282289,5
4,74014363,5208994,1922637,5
4,74020556,5208994,944345,5
4,74030133,5208994,5546693,5
4,74035030,5208994,4613820,5
4,74041519,5208994,3056880,5
4,74048907,5208994,1909840,5
4,74057151,5208994,1797490,5
4,74063680,5208994,4999580,5
4,74070034,5208994,247018,5
4,74074373,5208994,4047729,5
4,74083324,5208994,2750504,5
4,74106838,5208994,1892220,5
4,74125845,5208994,3079177,5
4,74131283,5208994,2023132,5
4,74159643,5208994,2765836,5
4,74176623,5208994,5130527,5
4,74181569,5208994,2462394,5
4,74208011,5208994,2704,5
4,74230579,5208994,2968185,5
4,74236549,5208994,1148487,5
4,74242237,5208994,633492,5
4,74250099,5208994,2395008,5
4,74254609,5208994,3514099,5
4,74260606,5208994,2020788,5
4,74266509,5208994,5129907,5
4,74271394,5208994,928819,5
4,74286675,5208994,861436,5
4,74319998,5208994,1553257,5
4,74331463,5208994,1281702,5
4,74337335,5208994,3247545,5
4,74340530,5208994,807062,5
7,77751694,5209182,602291,5
9,42389989,5209776,1022665,5
7,2179185,5209932,709601,5
2,46404536,5210076,4231085,5
5,85056925,5210543,1022665,5
5,829888,5210710,1582548,5
5,86372252,5210742,4773415,5
7,42168305,5212022,4773415,5
5,43781219,5212128,4231085,5
8,26610570,5212712,709601,5
6,14480583,5212898,602291,5
7,84654201,5212919,602291,5
6,36360054,5213247,1022665,5
4,16480526,5213544,3215549,5
4,35944924,5213544,3215549,5
1,7449146,5213556,5208994,5
6,60637887,5213697,768990,5
6,60639292,5213697,768990,5
0,84113993,5213918,2015577,5
2,41180677,5213918,3024176,5
2,45069274,5213918,2468005,5
4,9746114,5213918,5284165,5
9,27019578,5213918,4252084,5
9,27025755,5213918,3178425,5
3,70136268,5214567,4773415,5
4,19806568,5214807,5153081,5
5,9198466,5214832,544390,5
3,32379718,5215511,3993630,5
1,30354902,5215529,3993630,5
3,20921224,5215529,3993630,5
5,38032756,5215529,3993630,5
5,80077797,5215800,2839597,5
9,22868550,5216597,4773415,5
9,61383765,5217143,709601,5
9,74680382,5217311,4773415,5
3,27858588,5217315,4773415,5
6,60892028,5217556,709601,5
9,52836070,5217980,709601,5
8,7580567,5218378,544390,5
6,84770161,5218515,4231085,5
7,49502512,5218826,709601,5
1,10206688,5218929,4966471,5
0,45769174,5219506,3993630,5
5,50192969,5219757,709601,5
5,23967355,5219986,2839597,5
7,14531150,5220308,3215549,5
7,14727454,5220308,3215549,5
7,14739725,5220308,3215549,5
8,82183805,5220369,1035238,5
9,19796724,5220406,709601,5
9,5986619,5220476,1022665,5
5,27629249,5220909,3215549,5
6,57183877,5221219,4231085,5
7,83351199,5222769,602291,5
3,37351788,5222999,365938,5
5,3179492,5223386,3215549,5
4,65004952,5223650,3215549,5
8,48093166,5224709,5153081,5
5,71513900,5224731,365938,5
5,903275,5224817,2839597,5
4,47171581,5225461,365938,5
9,73471884,5225605,1022665,5
9,76949630,5225605,1022665,5
3,34071191,5225732,4966471,5
3,34078176,5225732,4966471,5
3,34084553,5225732,4242568,5
2,36148401,5225884,11673,5
2,60381651,5226190,4773415,5
2,60384955,5226190,4773415,5
6,54542921,5227445,2839597,5
8,63707123,5227803,1022665,5
3,22418698,5228103,768990,5
0,1396054,5228504,1582548,5
6,56648958,5228768,1022665,5
6,56649884,5228768,1022665,5
7,57820139,5228987,709601,5
6,43710110,5229392,709601,5
7,35353999,5229506,768990,5
8,16327677,5229607,1075474,5
8,58739014,5229872,2361124,5
2,62389040,5230014,4773415,5
8,32099220,5230229,709601,5
2,21542782,5230272,4921394,5
5,47815197,5230530,3215549,5
2,66010775,5230861,4773415,5
9,45397216,5230992,1075474,5
6,65319117,5231988,602291,5
2,39841240,5232362,4419877,5
0,6481451,5232728,2330216,5
3,23333593,5232877,4773415,5
6,25104994,5233331,4231085,5
3,83548916,5233699,768990,5
9,18338161,5234494,4710580,5
3,46080546,5234680,365938,5
0,28655897,5235023,2330216,5
3,73958075,5235118,3215549,5
3,43680096,5236002,4242568,5
3,15497414,5236103,768990,5
5,14157536,5236244,5208994,5
6,41092734,5236244,1582548,5
7,11441583,5236910,768990,5
7,68202823,5237320,5153081,5
9,60045119,5238069,4773415,5
8,41899262,5238482,709601,5
7,23014029,5238911,5397591,5
7,723321,5239321,5397591,5
4,52661565,5239376,768990,5
6,57615542,5239820,5397591,5
5,10055084,5239988,5208994,5
7,44783842,5240008,602291,5
5,38396558,5240143,2826714,5
7,29985243,5240143,2826714,5
8,24130994,5240143,4483813,5
4,4562962,5240279,4773415,5
5,44880673,5241618,709601,5
7,41937426,5241701,3215549,5
4,27527863,5242030,2330216,5
4,47528407,5242678,3215549,5
4,16641051,5242685,2975025,5
6,69021788,5242685,1589438,5
5,403254,5242840,5397591,5
9,82819409,5243081,1075474,5
9,51945194,5243883,1022665,5
8,70069025,5244557,365938,5
8,63103183,5244616,4773415,5
8,63136554,5244616,4773415,5
7,85863818,5245532,4765464,5
6,18340347,5245999,3215549,5
5,45883117,5246547,1022665,5
7,52650728,5247754,3215549,5
9,68867121,5247845,709601,5
6,41239602,5248015,768990,5
1,10563519,5248123,3993630,5
3,41243711,5248478,4773415,5
2,15422910,5249153,4231085,5
6,37635568,5249353,709601,5
7,56567028,5249425,4773415,5
9,72349094,5249775,4773415,5
2,20369236,5249937,365938,5
2,15624801,5250393,5397591,5
6,45174782,5251838,3215549,5
4,58894238,5252463,2975025,5
6,34711651,5252463,2800411,5
6,62715445,5252523,602291,5
7,2990200,5252754,1022665,5
5,45326745,5253068,4242568,5
0,19137511,5254303,3993630,5
1,56405412,5254791,3993630,5
6,34231185,5255260,365938,5
4,50509603,5256485,3215549,5
5,46296416,5256762,2609785,5
4,28709616,5256986,768990,5
0,3614601,5257568,3181660,5
5,56954894,5257668,1022665,5
8,54368666,5257713,3215549,5
9,69885332,5257896,1075474,5
5,39328371,5258060,1022665,5
3,59771908,5258454,3215549,5
7,5309684,5258467,768990,5
3,38160726,5258686,768990,5
9,65480893,5258965,4773415,5
2,26468962,5259926,4242568,5
5,67031128,5260868,602291,5
6,6103702,5261222,4966471,5
0,16411006,5261902,1582548,5
5,45114361,5261977,1582548,5
1,22861727,5263062,365938,5
4,56238449,5263983,4966471,5
6,84202290,5264209,1022665,5
1,19316572,5264219,2361124,5
5,45843190,5265237,2609785,5
2,19657208,5265949,4966471,5
5,65656469,5265970,768990,5
4,75481046,5266127,3215549,5
7,25978506,5266250,4834963,5
0,23252872,5266898,4231085,5
2,1766835,5266937,365938,5
1,10114761,5266971,1582548,5
7,32978435,5267172,1022665,5
0,2699894,5267462,4231085,5
0,19291920,5267742,5397591,5
0,11804066,5267753,1582548,5
5,48401502,5267877,2609785,5
4,47996750,5267883,2609785,5
4,34892131,5267899,2839597,5
5,54691455,5268004,4966471,5
8,20578712,5268123,1075474,5
8,13585826,5268407,1075474,5
9,33127169,5268718,3215549,5
9,40838013,5269143,2004060,5
2,15832489,5269292,4242568,5
2,15833197,5269292,4242568,5
4,41213895,5269292,5397591,5
4,41223326,5269292,5397591,5
6,21961919,5269292,4231085,5
3,42829108,5269304,2440318,5
5,38281497,5269879,709601,5
3,71769180,5270389,768990,5
7,19491197,5270494,4773415,5
4,20741936,5271198,365938,5
6,71388299,5271198,365938,5
7,67400195,5272156,3215549,5
0,23963372,5272326,4966471,5
7,48891146,5272939,1022665,5
5,26400303,5273014,2330216,5
9,25766886,5273050,3181660,5
8,60706692,5273713,1022665,5
0,52440262,5274061,4966471,5
1,80307409,5274343,4419877,5
8,38822066,5274482,602291,5
7,21115246,5275390,1582548,5
3,72630519,5275598,3215549,5
1,43675463,5275634,3993630,5
3,58679331,5275848,365938,5
3,23032900,5275993,3993630,5
7,73725747,5276645,1022665,5
9,14328223,5276659,3215549,5
2,1800896,5277587,1857652,5
2,35133087,5277935,3181660,5
9,83718642,5278133,4710580,5
6,23357339,5278492,3215549,5
1,18895581,5279092,5397591,5
8,44139495,5279194,1075474,5
8,44181451,5279194,1075474,5
5,30461181,5279294,5397591,5
3,69273004,5279315,768990,5
4,54733050,5280526,768990,5
7,63025230,5280671,768990,5
7,63027941,5280671,768990,5
6,16566543,5280684,11673,5
4,41554163,5281184,365938,5
1,17976222,5281451,5153081,5
9,5207107,5281742,3215549,5
6,57890974,5281901,2330216,5
1,38235695,5282001,3993630,5
4,72429938,5282351,5208994,5
8,55358125,5282386,4483813,5
8,55684659,5282386,4483813,5
2,50564858,5282943,4242568,5
5,42085645,5283202,709601,5
3,7830112,5283628,1582548,5
6,25722281,5283800,3215549,5
9,34709956,5284091,4773415,5
5,46090946,5284119,602291,5
3,41884815,5284577,365938,5
2,19560048,5284865,4217938,5
2,19588754,5284865,4217938,5
1,47012143,5285024,1582548,5
6,41077853,5285036,602291,5
4,29882042,5285051,4773415,5
5,50219717,5285138,3215549,5
9,66533254,5285207,4773415,5
6,32194915,5285848,602291,5
0,42099539,5286101,4231085,5
7,64999224,5287299,4773415,5
7,65034029,5287299,4773415,5
6,7851228,5288159,768990,5
2,68195524,5288461,768990,5
9,42823341,5289114,1022665,5
8,16665469,5289336,709601,5
4,49321061,5289760,3215549,5
8,41622200,5289802,602291,5
6,59068996,5290048,2839597,5
3,50624531,5290470,4966471,5
3,50642747,5290470,5208994,5
0,32284843,5290779,4966471,5
9,6900943,5291987,4710580,5
7,66482951,5292037,1022665,5
5,64557436,5292183,602291,5
5,54530427,5292305,1035238,5
9,32376684,5292607,3215549,5
6,27963633,5292689,1022665,5
0,52738181,5292841,4966471,5
1,14744,5293168,365938,5
6,31565737,5293199,1833047,5
6,31591171,5293199,1833047,5
7,27466566,5293199,1035238,5
0,54704199,5293430,3181660,5
6,51652025,5293889,4966471,5
1,43429819,5295285,2330216,5
6,54914307,5295501,3215549,5
5,52550644,5295742,3215549,5
3,42815903,5297099,1228498,5
8,52821563,5297263,1022665,5
8,52823839,5297263,1022665,5
6,65077533,5297557,768990,5
4,4444530,5297697,1582548,5
4,46300470,5297939,3215549,5
8,25154548,5298615,602291,5
5,80739789,5298689,1582548,5
5,51396934,5298960,2839597,5
3,60467739,5299246,3215549,5
2,36604147,5299627,3181660,5
2,65653501,5300193,1582548,5
7,1754488,5302258,768990,5
6,32065686,5302653,1022665,5
7,27931136,5302689,3993630,5
9,43601513,5302925,3215549,5
7,26074034,5303051,4966471,5
9,85787680,5303190,4710580,5
2,20809542,5303334,2330216,5
2,37132537,5303897,4966471,5
3,17292520,5304124,1582548,5
8,51535416,5304792,3181660,5
9,79878755,5305075,709601,5
6,32214843,5305411,544390,5
7,60800524,5305524,4773415,5
9,37871550,5305803,1228498,5
4,14087208,5305872,365938,5
4,61975566,5306173,2609785,5
8,29805258,5306296,709601,5
2,9583347,5306614,4242568,5
9,22711455,5306724,4710580,5
5,49982461,5306845,4773415,5
7,38466653,5306908,709601,5
2,23768338,5306951,3181660,5
9,10994415,5306998,4710580,5
7,27685993,5307222,2330216,5
5,19159390,5307394,4242568,5
9,34714891,5307747,11673,5
6,37070331,5307778,709601,5
0,24187015,5307791,803473,5
4,10121567,5307868,4773415,5
5,2439899,5308127,5208994,5
6,615168,5308359,365938,5
6,1282397,5308400,544390,5
7,30408828,5308424,602291,5
4,1503393,5308447,365938,5
0,57607606,5308490,2330216,5
9,51867530,5308821,1075474,5
5,17247791,5309078,3215549,5
2,11683521,5309199,365938,5
7,33511704,5309588,709601,5
4,54286678,5310381,3215549,5
1,24514489,5310754,1582548,5
7,50212364,5310909,4773415,5
5,39549219,5311442,768990,5
2,7464771,5311753,365938,5
8,36917193,5311824,709601,5
3,38832968,5311846,365938,5
6,46311385,5311846,1022665,5
2,56053970,5311852,4773415,5
5,62766428,5311946,365938,5
4,76324733,5312383,3215549,5
6,63606348,5312396,4773415,5
2,6861007,5312603,2330216,5
7,3047680,5312603,3993630,5
4,80111443,5312685,1582548,5
2,2524667,5313139,4966471,5
8,25024286,5313325,4773415,5
2,19007224,5314167,5208994,5
3,55411788,5314208,4966471,5
7,75732413,5314526,4773415,5
8,45874463,5314539,3215549,5
8,58942664,5314712,602291,5
6,31765588,5315484,709601,5
4,30793142,5315663,5397591,5
5,46787452,5315663,3993630,5
5,47527071,5315663,3993630,5
